Object ID,Department,Title,Culture,Artist Role,Artist Display Name,Artist Nationality,Medium,Dimensions,Classification,Tags
56590,Asian Art,雪月花　阿波鳴門之風景|Rapids at Naruto,Japan,Artist,Utagawa Hiroshige,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,"A: H. 14 1/2 in. (36.8 cm); W. 9 11/16 in. (24.6 cm)
B: H. 14 1/2 in. (36.8 cm); W. 9 11/16 in. (24.6 cm)
C: H. 14 1/2 in. (36.8 cm); W. 9 11/16 in. (24.6 cm)",Prints,Mountains|Seascapes
56591,Asian Art,雪月花　武陽金沢八勝夜景|Panorama of the Eight Views of Kanasawa under a Full Moon,Japan,Artist,Utagawa Hiroshige,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,H. 14 5/8 in. (37.1 cm); W. 29 7/8 in. (75.9 cm),Prints,Landscapes|Moon
56592,Asian Art,小松にきじ|Pheasant and Pine-trees on Snowy Hillside,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,H. 14 7/8 in. (37.8 cm); W. 6 3/4 in. (17.1 cm),Prints,Pheasants|Trees
56593,Asian Art,奥村利信画　恋愛御籤売り|A Young Man as a Seller of Love Prophecies,Japan,Artist,Okumura Toshinobu,Japanese,Polychrome woodblock print (hand colored); ink and color on paper,13 1/4 x 6 1/2 in. (33.7 x 16.5 cm),Prints,Men
56670,Asian Art,三俳優隅田川船遊び|Sumida River Holiday,Japan,Artist,Torii Kiyonaga,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,Triptych; each H. 14 1/2 in. (36.8 cm); W. 10 1/8 in. (25.7 cm),Prints,Men|Women|Rivers|Boats
56671,Asian Art,山本義信画 初代目尾上菊五郎|Kabuki Actor Onoe Kikugorō I,Japan,Artist,Yamamoto Yoshinobu,Japanese,Polychrome woodblock print (beni-e); ink and color on paper,H. 12 1/8 in. (30.8 cm); W. 5 1/2 in. (14 cm),Prints,Men|Actors
56676,Asian Art,「丁子屋畧見世」|The Chōjiya Pleasure House by Day (Chōjiya hiru-mise),Japan,Artist,Chōkōsai Eishō,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,Each H. 15 in. (38.1 cm); W. 9 3/4 in. (24.8 cm),Prints,Women|Mythical Creatures
56677,Asian Art,"木曽海道六拾九次之内　宮ノ越|Moonlit Night at Miyanokoshi, from The Sixty-nine Stations of the Kisokaidō",Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,H. 9 5/8 in. (24.4 cm); W. 14 3/4 in. (37.5 cm),Prints,Bridges|Trees|Night|Human Figures
56678,Asian Art,"木曽海道六拾九次之内　須原|Suhara, from The Sixty-nine Stations of the Kisokaidō",Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,H. 9 5/8 in. (24.4 cm); W. 14 1/2 in. (36.8 cm),Prints,Houses|Horses|Trees|Rain|Human Figures
56682,Asian Art,雪月花　木曽路之山川|Kiso Gorge in the Snow,Japan,Artist,Utagawa Hiroshige,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,14 x 29 5/8 in. (35.6 x 75.2 cm),Prints,Mountains|Snow
56686,Asian Art,"冨嶽三十六景　武州玉川|Fuji—The Tama River, Musashi Province, from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,10 1/8 x 14 3/4 in. (25.7 x 37.5 cm),Prints,Horses|Rivers|Mountains|Trees|Boats
56689,Asian Art,"名所江戸百景　浅草金龍山|Kinryūsan Temple at Asakusa, from the series ""One Hundred Famous Views of Edo""",Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,H. 14 1/16 in. (35.7 cm); W. 9 1/2 in. (24.1 cm),Prints,Lanterns|Temples|Snow
56690,Asian Art,月二拾八景之内　弓張月|Bow Moon,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,14 7/8 x 6 1/4 in. (37.8 x 15.9 cm),Prints,Moon|Trees
56692,Asian Art,"名所江戸百景　神田紺屋町|Dye House at Konya-cho, Kanda",Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,H. 13 in. (33 cm); W. 8 1/2 in. (21.6 cm),Prints,Textiles
56695,Asian Art,近江八景之内　堅田落雁|Geese Flying Down to Katada,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,13 3/8 x 8 5/8 in. (34 x 21.9 cm),Prints,Birds|Mountains|Boats
56696,Asian Art,近江八景之内　瀬田夕照|Long Bridge of Seta,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,13 3/4 x 8 3/4 in. (34.9 x 22.2 cm),Prints,Houses|Bridges|Mountains|Trees|Boats
56697,Asian Art,冨嶽三十六景　甲州犬目峠|Fuji from Inume  Pass,Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,14 1/4 x 9 1/4 in. (36.2 x 23.5 cm),Prints,Horses|Volcanoes|Trees|Snow|Human Figures
56699,Asian Art,歌川広重画　菊に雉|Pheasant with Chrysanthemums,Japan,Artist,Utagawa Hiroshige,Japanese,"Polychrome woodblock print (hosoban); ink and color on paper
",14 3/4 x 6 3/4 in. (37.5 x 17.1 cm),Prints,Pheasants|Flowers
56700,Asian Art,梅に三光鳥|Long Tailed Bird,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,14 1/2 x 6 3/4 in. (36.8 x 17.1 cm),Prints,Birds
56727,Asian Art,"冨嶽三十六景　甲州石班沢|Kajikazawa in Kai Province (Kōshū Kajikazawa), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,10 x 15 1/8 in. (25.4 x 38.4 cm),Prints,Fishing|Mountains|Waves|Human Figures
56732,Asian Art,鳥居清広画  初代目尾上菊五郎|Kabuki Actor Onoe Kikugorō I in The Belle of Asakusa Temple (Keisei Asakusa no Kane),Japan,Artist,Torii Kiyohiro,Japanese,Polychrome woodblock print; ink and color on paper,12 1/2 x 5 3/4 in. (31.8 x 14.6 cm),Prints,Vegetables|Men|Trees|Actors
56736,Asian Art,鳥居清満画  九代目市村羽左衛門|Kabuki Actor Ichimura Uzaemon IX,Japan,Artist,Torii Kiyomitsu,Japanese,Polychrome woodblock print; ink and color on paper,14 3/8 x 6 5/8 in. (36.5 x 16.8 cm),Prints,Men|Actors
56743,Asian Art,Shiba: Atago|Atago Hill at Shiba,Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,10 7/16 x 7 5/8 in. (26.5 x 19.4 cm),Prints,Women|Trees
56746,Asian Art,二階座敷に三人の女|Three Women on a Balcony,Japan,Artist,Torii Kiyonaga,Japanese,Upper sheet of a vertical diptych of polychrome woodblock prints; ink and color on paper,14 7/8 x 10 1/16 in. (37.8 x 25.6 cm),Prints,Balconies|Fans|Women
56750,Asian Art,Kitchugi|Geisha of the Tachibana Street,Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,14 7/8 x 10 1/4 in. (37.8 x 26 cm),Prints,Umbrellas|Women
56751,Asian Art,"「風俗東之錦」　 武家の息女と侍女と若党 |A Lady from a Samurai Household with Three Attendants, from the series A Brocade of Eastern Manners (Fūzoku Azuma no nishiki)",Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,15 1/4 x 10 3/8 in. (38.7 x 26.4 cm),Prints,Women|Walking
56754,Asian Art,四代目松本幸四郎とその家庭|The Kabuki Actor Matsumoto Kōshirō IV,Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,15 1/4 x 10 1/2 in. (38.7 x 26.7 cm),Prints,Fans|Men|Women|Actors
56755,Asian Art,三代目沢村宗十郎と遊女|The Kabuki Actor Sawamura Sōjūrō III and Courtesans,Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,14 7/8 x 10 in. (37.8 x 25.4 cm),Prints,Men|Women|Actors|Screens
56756,Asian Art,Nakasu no suzumi|Enjoying the Evening Cool at Nakasu,Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,14 3/4 x 10 1/2 in. (37.5 x 26.7 cm),Prints,Musical Instruments|Women
56757,Asian Art,"鳥居清長画　「雛形若菜の初模様　丁子屋の若草・ あさの・みどり」|The Courtesan Wakakusa of the Chōjiya Brothel, and Attendants Asano and Midori, from the series “A Pattern Book of the Year’s First Designs, Fresh as Spring Herbs” (Hinagata wakana no hatsumoyō)",Japan,Artist,Torii Kiyonaga,Japanese,Polychrome woodblock print; ink and color on paper,15 x 10 1/8 in. (38.1 x 25.7 cm),Prints,Girls|Women
56763,Asian Art,仲の町の牡丹|The Peony Show,Japan,Artist,Torii Kiyonaga,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,Each sheet: 15 x 10 in. (38.1 x 25.4 cm),Prints,Girls|Women
56776,Asian Art,"礒田湖竜斎画「雛形若菜初模様　四ツ目屋内　さよぎぬ」|The Courtesan Sayoginu of the Yotsumeya Brothel, from the series “A Pattern Book of the Year’s First Designs, Fresh as Spring Herbs” (Hinagata wakana hatsu moyō)",Japan,Artist,Isoda Koryūsai,Japanese,Polychrome woodblock print; ink and color on paper,15 1/4 x 10 3/8 in. (38.7 x 26.4 cm),Prints,Girls|Women|Flowers
56777,Asian Art,"『雛形若菜の初模様　つたや内　人まち』|The Courtesan Hitomachi of the Tsutaya Brothel, from the series “A Pat-tern Book of the Year’s First Designs, Fresh as Spring Herbs” (“Hinagata wakana no hatsu moyō”)",Japan,Artist,Isoda Koryūsai,Japanese,Polychrome woodblock print; ink and color on paper,15 1/2 x 10 3/8 in. (39.4 x 26.4 cm),Prints,Women
56779,Asian Art,"Sashu Tsukahara setchu|Nichiren in Snow at Tsukahara, Sodo Province",Japan,Artist,Utagawa Kuniyoshi,Japanese,Polychrome woodblock print; ink and color on paper,"8 7/8 x 13 3/5 in. (22.5 x 34.5 cm), excluding margins",Prints,Houses|Mountains|Snow|Human Figures
56785,Asian Art,"冨嶽三十六景　常州牛掘|Ushibori in Hitachi Province (Jōshū Ushibori), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,H. 10 in. (25.4 cm); W. 15 in. (38.1 cm),Prints,Birds|Mountains|Boats
56786,Asian Art,"冨嶽三十六景　甲州三島越|Mishima Pass in Kai Province (Kōshū Mishima goe), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,9 3/4 × 14 3/4 in. (24.8 × 37.5 cm),Prints,Men|Mountains|Trees
56787,Asian Art,"冨嶽三十六景　尾州不二見原|Fujimigahara in Owari Province (Bishū Fujimigahara), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,H. 10 in. (25.4 cm); W. 15 in. (38.1 cm),Prints,Men|Trees|Working
56789,Asian Art,"鈴木春信画　雪中に筍を掘る女　見立孟宗|Woman Digging Bamboo Shoots in the Snow, or Parody of Meng Zong (Mōsō), from Twenty-Four Paragons of Filial Piety",Japan,Artist,Suzuki Harunobu,Japanese,Polychrome woodblock print; ink and color on paper,"H. 11 1/8 in. (28.3 cm); W. 8 3/8 in. (21.3 cm)
medium-size print (chuban)",Prints,Women|Bamboo|Snow|Working
56792,Asian Art,"鈴木春信画　坐鋪八景　とけひの晩鐘|Evening Chime of the Clock (Tokei no banshō), from the series “Eight Parlor Views” (Zashiki hakkei)",Japan,Artist,Suzuki Harunobu,Japanese,Polychrome woodblock print; chuban; ink and color on paper,"H. 11 1/8 in. (28.3 cm); W. 7 1/16 in. (17.9 cm)
 medium-size print (chu-ban)",Prints,Women
56793,Asian Art,"喜多川歌麿画　『美人花合』　「兵庫屋内　花妻図」|“The Courtesan Hanazuma Reading a Letter,” from the series Beauties Compared to Flowers (Bijin hana awase)",Japan,Artist,Kitagawa Utamaro,Japanese,Polychrome woodblock print; ink and color on paper,H. 15 1/4 in. (38.7 cm); W. 10 1/4 in. (26 cm),Prints,Women|Reading
56796,Asian Art,歌川広重画　扶養に高麗鶯|A Black-Naped Oriole on a Stem of Rose Mallow,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print,14 11/16 x 4 15/16 in. (37.3 x 12.5 cm),Prints,Birds|Flowers|Leaves
56798,Asian Art,忠臣蔵四段目|A Woman and a Man Arranging Flowers for the Tsukimi (Moon Festival),Japan,Artist,Kitagawa Utamaro,Japanese,Polychrome woodblock print; ink and color on paper,15 1/8 x 10 1/8 in. (38.4 x 25.7 cm),Prints,Men|Women|Flowers|Working
56799,Asian Art,名取酒六家選　大もんぢや内浅じふ　木綿屋七ッ梅|A Courtesan,Japan,Artist,Kitagawa Utamaro,Japanese,Polychrome woodblock print; ink and color on paper,14 3/8 x 9 11/16 in. (36.5 x 24.6 cm),Prints,Women
56800,Asian Art,玉屋内　志津賀|A Courtesan,Japan,Artist,Kitagawa Utamaro,Japanese,Polychrome woodblock print; ink and color on paper,14 3/16 x 9 7/8 in. (36 x 25.1 cm),Prints,Women|Butterflies|Flowers
56806,Asian Art,"百人一首　乳母かゑとき　猿丸太夫|Poem by Sarumaru Dayū, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Artist,Katsushika Hokusai,Japanese,Polychrome woodblock print; ink and color on paper,10 x 14 3/8 in. (25.4 x 36.5 cm),Prints,Poetry|Houses|Women|Hills|Trees
56818,Asian Art,"初世尾上菊五郎の戸無瀬|Onoe Kikugorō as Tonase, from Kanadehon Chūshingura (Kanadehon Chūshingura, Shosei Onoe Kikugorō no Tonase)",Japan,Artist,Ippitsusai Bunchō,Japanese,Polychrome woodblock print; ink and color on paper,Hosoe: 11 3/4 x 5 3/4 in. (29.8 x 14.6 cm),Prints,Actors|Human Figures
56822,Asian Art,青楼俄全盛遊|The New Year Niwaka Festival in the Pleasure Quarters,Japan,Artist,Eishōsai Chōki,Japanese,Polychrome woodblock print; ink and color on paper,14 5/8 x 9 3/4 in. (37.1 x 24.8 cm),Prints,Men|Women
56830,Asian Art,"「花美人名所合 亀戸 臥龍梅」|""The ‘Crouching Dragon’ Plum Tree at Kameido” from the series An Array of Flowers, Beauties, and Famous Places (hana bijin meisho awase)",Japan,Artist,Ogata Gekkō,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,Image (each): 14 in. × 9 3/8 in. (35.6 × 23.8 cm),Prints,Houses|Women|Walking|Trees|Snow
56832,Asian Art,"「花美人名所合 亀戸龍 眼寺の萩」|Bush Clover at Ryūganji Temple, Kameido, from the series An Array of Flowers, Beauties and Famous Places (Hanabijin meisho awase kameido ryūganji no hagi)",Japan,Artist,Ogata Gekkō,Japanese,Triptych of polychrome woodblock prints; ink and color on paper,Image (each): 14 in. × 9 3/8 in. (35.6 × 23.8 cm),Prints,Girls|Women|Trees
56833,Asian Art,Daibutsu no bansho|Vesper Bell of the Temple of Great Buddha,Japan,Artist,Kitao Shigemasa,Japanese,Polychrome woodblock print; ink and color on paper,15 x 9 7/8 in. (38.1 x 25.1 cm),Prints,Musical Instruments|Women
56834,Asian Art,Tesage andon|The Hand Lantern,Japan,Artist,Kitao Shigemasa,Japanese,Polychrome woodblock print; ink and color on paper,14 5/8 x 9 3/4 in. (37.1 x 24.8 cm),Prints,Lanterns|Fans|Women
56838,Asian Art,Shōkei|Celebrated Waterfall,Japan,Artist,Yanagawa Shigenobu,Japanese,Polychrome woodblock print; ink and color on paper,13 x 6 3/4 in. (33 x 17.1 cm),Prints,Waterfalls|Moon
56847,Asian Art,勝川春好画  三代目瀬川菊之丞|Kabuki Actor Segawa Kikunojō III in a Woman’s Role,Japan,Artist,Katsukawa Shunkō,Japanese,Polychrome woodblock print; ink and color on paper,12 3/4 x 5 3/4 in. (32.4 x 14.6 cm),Prints,Leaves|Actors
56848,Asian Art,"勝川春好画 三代目澤村宗十郎	三代目佐野川市松	|Kabuki Actors Sawamura Sōjūrō III and Sanogawa Ichimatsu III in ""A Courtesan’s Mirror for the Eastern Provinces"" (Keisei Azuma kagami)",Japan,Artist,Katsukawa Shunkō,Japanese,Diptych of polychrome woodblock prints; ink and color on paper,"L. 12 3/8 x 5 3/4 in. (31.4 x 14.6 cm)
R. 12 1/4 x 5 7/8 in. (31.1 x 14.9 cm)",Prints,Trees|Actors
56865,Asian Art,勝川春章画　二代目小佐川常世・五代目市川団十郎|Kabuki Actors Osagawa Tsuneyo II and Ichikawa Danjūrō V,Japan,Artist,Katsukawa Shunshō,Japanese,Diptych of polychrome woodblock prints; ink and color on paper,"Image (left): 10 7/8 × 5 1/2 in. (27.6 × 14 cm)
Image (right): 10 7/8 × 5 3/4 in. (27.6 × 14.6 cm)",Prints,Weapons|Men|Actors
56873,Asian Art,橋口五葉画     雪の伊吹山|Mount Ibuki in Snow (Yuki no Ibukiyama),Japan,Artist,Hashiguchi Goyō,Japanese,Polychrome woodblock print; ink and color on paper,9 x 15 1/2 in. (22.9 x 39.4 cm),Prints,Landscapes|Mountains|Snow
56875,Asian Art,"井手の玉川|The Tama River at Ide, Yamashiro Province",Japan,Artist,Suzuki Harunobu,Japanese,Polychrome woodblock print; ink and color on paper,10 1/4 x 7 3/4 in. (26 x 19.7 cm),Prints,Servants|Women
56876,Asian Art,"六玉川　「千鳥の玉川　陸奥名所」|“The Jewel River of Plovers, a Famous Place in Mutsu Province,” from the series Six Jewel Rivers (Mu Tamagawa: Chidori no Tamagawa, Mutsu meisho)",Japan,Artist,Suzuki Harunobu,Japanese,Polychrome woodblock print; ink and color on paper,10 7/8 x 8 in. (27.6 x 20.3 cm),Prints,Birds|Girls|Women|Rivers
56886,Asian Art,東都名所　両国之宵月|Twilight Moon at Ryōgoku Bridge,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,13 3/4 x 8 1/2 in. (34.9 x 21.6 cm),Prints,Houses|Bridges|Moon|Trees|Boats
56888,Asian Art,京都名所之内　八瀬之里|Village of Yase,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 3/4 x 14 in. (22.2 x 35.6 cm),Prints,Trees|Ladders|Human Figures
56889,Asian Art,"歌川広重画　「京都名所之内　祇園社雪中」|The Gion Shrine in Snow, from the series Famous Views of Kyoto (Kyōto meisho no uchi)",Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 3/4 x 14 in. (22.2 x 35.6 cm),Prints,Gates|Women|Winter|Snow
56890,Asian Art,金沢八景　内川暮雪|Evening Snow at Uchikawa,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,9 x 13 7/8 in. (22.9 x 35.2 cm),Prints,Landscapes|Trees|Snow
56891,Asian Art,"山海見立相撲　備前偸賀山|Mount Yuga in Bizen Province (Bizen Yugasan), from the series Wrestling Matches between Mountains and Seas (Sankai mitate zumō)",Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 3/4 x 13 in. (22.2 x 33 cm),Prints,Landscapes|Snow|Mountains
56892,Asian Art,近江八景之内　三井晩鐘|Vesper Bells at Mii Temple,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,9 x 13 3/4 in. (22.9 x 34.9 cm),Prints,Houses|Mountains|Landscapes|Trees
56893,Asian Art,近江八景之内　堅田落雁|Returning Geese at Katada,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm),Prints,Landscapes|Mountains|Boats
56894,Asian Art,近江八景之内　粟津晴嵐|Clearing Weather at Awazu,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm),Prints,Mountains|Landscapes|Boats
56895,Asian Art,近江八景之内　矢橋帰帆|Fishing Boats Returning to Yabase,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm),Prints,Seascapes|Boats
56896,Asian Art,近江八景之内　瀬田夕照|Sunset at Seta,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm),Prints,Bridges|Mountains|Evening|Boats
56897,Asian Art,近江八景之内　比良暮雪|Evening Snow on Mount Hira,Japan,Artist,Utagawa Hiroshige,Japanese,Polychrome woodblock print; ink and color on paper,8 7/8 x 15 15/16 in. (22.5 x 40.5 cm),Prints,Houses|Mountains|Landscapes|Boats
